Time Around Treatment,Treatment Number,Date,Day of Week,Hour,WorkGroup,Desk,TotalEnergy,Desk_Indicator,NetEnergy,Name,Deviation,Treatment0,Treatment1,Treatment2,Weekend_Indicator,Treatment_Indicator,cTAT,TreatmentArray,LoginCount,DurationCount
1,4,2018-09-09,Sunday,22.0,WORKGROUP-04,DESK-1,91.73,41,13.480000000000004,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,4,2018-09-09,Sunday,23.0,WORKGROUP-04,DESK-1,106.74,41,15.009999999999991,Ajeet,72.295,A,A,A,1,0,-3,A,,
2,4,2018-09-10,Monday,0.0,WORKGROUP-04,DESK-1,123.76,41,17.02000000000001,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,1.0,WORKGROUP-04,DESK-1,141.34,41,17.58,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,2.0,WORKGROUP-04,DESK-1,156.09,41,14.75,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,3.0,WORKGROUP-04,DESK-1,160.99,41,4.900000000000006,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,4.0,WORKGROUP-04,DESK-1,160.99,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,5.0,WORKGROUP-04,DESK-1,160.99,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,6.0,WORKGROUP-04,DESK-1,160.99,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,7.0,WORKGROUP-04,DESK-1,160.99,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,8.0,WORKGROUP-04,DESK-1,160.99,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,9.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,10.0,WORKGROUP-04,DESK-1,0.54,41,0.54,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,11.0,WORKGROUP-04,DESK-1,0.54,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,12.0,WORKGROUP-04,DESK-1,0.54,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,13.0,WORKGROUP-04,DESK-1,0.54,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,14.0,WORKGROUP-04,DESK-1,0.54,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,15.0,WORKGROUP-04,DESK-1,0.58,41,0.039999999999999925,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,16.0,WORKGROUP-04,DESK-1,0.58,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,17.0,WORKGROUP-04,DESK-1,0.58,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,18.0,WORKGROUP-04,DESK-1,13.62,41,13.04,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,19.0,WORKGROUP-04,DESK-1,34.81,41,21.190000000000005,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,20.0,WORKGROUP-04,DESK-1,37.0,41,2.1899999999999977,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,21.0,WORKGROUP-04,DESK-1,37.29,41,0.28999999999999915,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,22.0,WORKGROUP-04,DESK-1,37.58,41,0.28999999999999915,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,4,2018-09-10,Monday,23.0,WORKGROUP-04,DESK-1,80.17999,41,42.599990000000005,Ajeet,72.295,A,A,A,0,0,-2,A,,
3,4,2018-09-11,Tuesday,0.0,WORKGROUP-04,DESK-1,99.56,41,19.38001,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,1.0,WORKGROUP-04,DESK-1,112.73,41,13.170000000000002,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,2.0,WORKGROUP-04,DESK-1,116.5,41,3.769999999999996,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,3.0,WORKGROUP-04,DESK-1,116.5,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,4.0,WORKGROUP-04,DESK-1,116.5,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,5.0,WORKGROUP-04,DESK-1,116.5,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,6.0,WORKGROUP-04,DESK-1,116.5,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,7.0,WORKGROUP-04,DESK-1,116.5,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,8.0,WORKGROUP-04,DESK-1,116.57,41,0.06999999999999318,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,9.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,10.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,11.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,12.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,13.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,14.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,15.0,WORKGROUP-04,DESK-1,0.07,41,0.07,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,16.0,WORKGROUP-04,DESK-1,0.12,41,0.04999999999999999,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,17.0,WORKGROUP-04,DESK-1,0.12,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,18.0,WORKGROUP-04,DESK-1,0.12,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,19.0,WORKGROUP-04,DESK-1,0.12,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,20.0,WORKGROUP-04,DESK-1,0.36,41,0.24,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,21.0,WORKGROUP-04,DESK-1,0.36,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,22.0,WORKGROUP-04,DESK-1,0.43,41,0.07,Ajeet,72.295,A,A,A,0,0,-1,A,,
3,4,2018-09-11,Tuesday,23.0,WORKGROUP-04,DESK-1,0.43,41,0.0,Ajeet,72.295,A,A,A,0,0,-1,A,,
4,4,2018-09-12,Wednesday,0.0,WORKGROUP-04,DESK-1,0.5,41,0.07,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,1.0,WORKGROUP-04,DESK-1,0.5,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,2.0,WORKGROUP-04,DESK-1,0.5,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,3.0,WORKGROUP-04,DESK-1,0.5,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,4.0,WORKGROUP-04,DESK-1,0.5,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,5.0,WORKGROUP-04,DESK-1,0.57,41,0.06999999999999995,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,6.0,WORKGROUP-04,DESK-1,0.57,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,7.0,WORKGROUP-04,DESK-1,0.57,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,8.0,WORKGROUP-04,DESK-1,0.57,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,9.0,WORKGROUP-04,DESK-1,0.28,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,10.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,11.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,12.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,13.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,14.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,15.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,16.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,17.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,18.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,19.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,20.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,21.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,22.0,WORKGROUP-04,DESK-1,0.04,41,0.04,Ajeet,72.295,A,A,A,0,1,0,A,,
4,4,2018-09-12,Wednesday,23.0,WORKGROUP-04,DESK-1,0.04,41,0.0,Ajeet,72.295,A,A,A,0,1,0,A,,
5,4,2018-09-13,Thursday,0.0,WORKGROUP-04,DESK-1,0.58,41,0.5399999999999999,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,1.0,WORKGROUP-04,DESK-1,0.58,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,2.0,WORKGROUP-04,DESK-1,0.58,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,3.0,WORKGROUP-04,DESK-1,0.88,41,0.30000000000000004,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,4.0,WORKGROUP-04,DESK-1,0.88,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,5.0,WORKGROUP-04,DESK-1,0.88,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,6.0,WORKGROUP-04,DESK-1,0.88,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,7.0,WORKGROUP-04,DESK-1,0.88,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,8.0,WORKGROUP-04,DESK-1,0.88,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,9.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,10.0,WORKGROUP-04,DESK-1,0.24,41,0.24,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,11.0,WORKGROUP-04,DESK-1,0.24,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,12.0,WORKGROUP-04,DESK-1,0.24,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,13.0,WORKGROUP-04,DESK-1,0.54,41,0.30000000000000004,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,14.0,WORKGROUP-04,DESK-1,0.54,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,15.0,WORKGROUP-04,DESK-1,0.54,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,16.0,WORKGROUP-04,DESK-1,0.61,41,0.06999999999999995,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,17.0,WORKGROUP-04,DESK-1,0.61,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,18.0,WORKGROUP-04,DESK-1,0.61,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,19.0,WORKGROUP-04,DESK-1,0.61,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,20.0,WORKGROUP-04,DESK-1,0.61,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,21.0,WORKGROUP-04,DESK-1,0.61,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,22.0,WORKGROUP-04,DESK-1,0.61,41,0.0,Ajeet,72.295,A,A,A,0,1,1,A,,
5,4,2018-09-13,Thursday,23.0,WORKGROUP-04,DESK-1,0.68,41,0.07000000000000006,Ajeet,72.295,A,A,A,0,1,1,A,,
6,4,2018-09-14,Friday,0.0,WORKGROUP-04,DESK-1,0.68,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,1.0,WORKGROUP-04,DESK-1,0.68,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,2.0,WORKGROUP-04,DESK-1,0.68,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,3.0,WORKGROUP-04,DESK-1,0.68,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,4.0,WORKGROUP-04,DESK-1,0.68,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,5.0,WORKGROUP-04,DESK-1,0.75,41,0.06999999999999995,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,6.0,WORKGROUP-04,DESK-1,0.75,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,7.0,WORKGROUP-04,DESK-1,0.75,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,8.0,WORKGROUP-04,DESK-1,0.75,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,9.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,10.0,WORKGROUP-04,DESK-1,0.04,41,0.04,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,11.0,WORKGROUP-04,DESK-1,0.04,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,12.0,WORKGROUP-04,DESK-1,0.04,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,13.0,WORKGROUP-04,DESK-1,0.04,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,14.0,WORKGROUP-04,DESK-1,0.04,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,15.0,WORKGROUP-04,DESK-1,0.04,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,16.0,WORKGROUP-04,DESK-1,0.04,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,17.0,WORKGROUP-04,DESK-1,0.58,41,0.5399999999999999,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,18.0,WORKGROUP-04,DESK-1,0.58,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,19.0,WORKGROUP-04,DESK-1,0.58,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,20.0,WORKGROUP-04,DESK-1,0.65,41,0.07000000000000006,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,21.0,WORKGROUP-04,DESK-1,0.72,41,0.06999999999999995,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,22.0,WORKGROUP-04,DESK-1,0.72,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
6,4,2018-09-14,Friday,23.0,WORKGROUP-04,DESK-1,0.72,41,0.0,Ajeet,72.295,A,A,A,0,1,2,A,,
7,4,2018-09-15,Saturday,0.0,WORKGROUP-04,DESK-1,0.72,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,1.0,WORKGROUP-04,DESK-1,0.72,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,2.0,WORKGROUP-04,DESK-1,0.72,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,3.0,WORKGROUP-04,DESK-1,0.72,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,4.0,WORKGROUP-04,DESK-1,0.79,41,0.07000000000000006,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,5.0,WORKGROUP-04,DESK-1,0.79,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,6.0,WORKGROUP-04,DESK-1,0.79,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,7.0,WORKGROUP-04,DESK-1,0.79,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,8.0,WORKGROUP-04,DESK-1,0.79,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,9.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,10.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,11.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,12.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,13.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,14.0,WORKGROUP-04,DESK-1,0.3,41,0.3,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,15.0,WORKGROUP-04,DESK-1,0.37,41,0.07,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,16.0,WORKGROUP-04,DESK-1,0.37,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,17.0,WORKGROUP-04,DESK-1,0.37,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,18.0,WORKGROUP-04,DESK-1,0.67,41,0.30000000000000004,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,19.0,WORKGROUP-04,DESK-1,0.67,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,20.0,WORKGROUP-04,DESK-1,0.67,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,21.0,WORKGROUP-04,DESK-1,0.67,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,22.0,WORKGROUP-04,DESK-1,0.67,41,0.0,Ajeet,72.295,A,A,A,1,1,3,A,,
7,4,2018-09-15,Saturday,23.0,WORKGROUP-04,DESK-1,0.81,41,0.14,Ajeet,72.295,A,A,A,1,1,3,A,,
1,5,2018-09-16,Sunday,0.0,WORKGROUP-04,DESK-1,0.81,41,,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,1.0,WORKGROUP-04,DESK-1,0.81,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,2.0,WORKGROUP-04,DESK-1,0.81,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,3.0,WORKGROUP-04,DESK-1,0.81,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,4.0,WORKGROUP-04,DESK-1,0.81,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,5.0,WORKGROUP-04,DESK-1,0.88,41,0.06999999999999995,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,6.0,WORKGROUP-04,DESK-1,0.88,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,7.0,WORKGROUP-04,DESK-1,1.12,41,0.2400000000000001,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,8.0,WORKGROUP-04,DESK-1,1.12,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,9.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,10.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,11.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,12.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,13.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,14.0,WORKGROUP-04,DESK-1,0.05,41,0.05,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,15.0,WORKGROUP-04,DESK-1,0.12,41,0.06999999999999999,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,16.0,WORKGROUP-04,DESK-1,0.12,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,17.0,WORKGROUP-04,DESK-1,0.12,41,0.0,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,18.0,WORKGROUP-04,DESK-1,0.19,41,0.07,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,19.0,WORKGROUP-04,DESK-1,29.82,41,29.63,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,20.0,WORKGROUP-04,DESK-1,45.61,41,15.79,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,21.0,WORKGROUP-04,DESK-1,57.62,41,12.009999999999998,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,22.0,WORKGROUP-04,DESK-1,67.42,41,9.800000000000004,Ajeet,72.295,A,A,A,1,0,-3,A,,
1,5,2018-09-16,Sunday,23.0,WORKGROUP-04,DESK-1,75.79,41,8.370000000000005,Ajeet,72.295,A,A,A,1,0,-3,A,,
2,5,2018-09-17,Monday,0.0,WORKGROUP-04,DESK-1,88.1,41,12.309999999999988,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,1.0,WORKGROUP-04,DESK-1,98.24,41,10.14,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,2.0,WORKGROUP-04,DESK-1,110.32,41,12.079999999999998,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,3.0,WORKGROUP-04,DESK-1,122.03,41,11.710000000000008,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,4.0,WORKGROUP-04,DESK-1,122.86,41,0.8299999999999983,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,5.0,WORKGROUP-04,DESK-1,122.86,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,6.0,WORKGROUP-04,DESK-1,122.86,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,7.0,WORKGROUP-04,DESK-1,123.23,41,0.37000000000000455,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,8.0,WORKGROUP-04,DESK-1,123.23,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,9.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,10.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,11.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,12.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,13.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,14.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,15.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,16.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,17.0,WORKGROUP-04,DESK-1,0.0,41,0.0,Ajeet,72.295,A,A,A,0,0,-2,A,,
2,5,2018-09-17,Monday,18.0,WORKGROUP-04,DESK-1,2.96,41,2.96,Ajeet,72.295,A,A,A,0,0,-2,A,,
